,text,label
1767,இன்னா ஊர் தலைவி,Non-Hate-Speech
1768,Nishanthini Krishnamoorthy  நீ  எந்த இனம்  என்றே  தெரியவில்லையே  அதுக்கு  என்ன பண்ணலாம்  🤣🤣🤣🤣🤣😅😅😅😅,Non-Hate-Speech
1769,G அடுத்த விஷயத்தில் மூக்கை நுழைக்காதீர்கள்,Non-Hate-Speech
1770,இயற்கைக்கு மாறானது அனைத்தும் தவறு,Hate-Speech
1771,"கட்டுப்பாட்டுக்கும், சுதந்திரத்துக்கும் வித்யாசம் தெரியாத ....இவள் எந்த அசிங்கத்தின் மிச்சம் (or) எச்சம்.",Non-Hate-Speech
1772,பெண்மை புதுமை முதுமை தாய்மை அவன் இல்லை அவள்தான்,Non-Hate-Speech
1773,"ஏன்டா டேய்....எங்காவது எருதும் எருதும, சேவலும் சேவலும்......டிக்கிலோனா விளையாடி பார்த்தது உண்டா?. மணிதர்கள் மட்டும் தான் இப்படி....",Hate-Speech
1774,Marshal Truman  ரொம்ப பேசாதே அழுகிட போகுது,Non-Hate-Speech
1775,கண் கலங்க வைத்த பதிவு நீங்க பையனா?,Non-Hate-Speech
1776,ரொம்ப அழுகை வருது..காதல் ஒரு உணர்வு.. அதுக்கும்  உடம்புக்கும் எந்த சம்பந்தமும் இல்லங்கறத இந்த படத்த தவிர வேற எதுவும் இவ்வளோ தெளிவா  சொல்ல முடியாது.. Vera level movie.. Awesome,Non-Hate-Speech
1777,"ஓரினை சேர்க்கை தனி மனித காமம் வேண்டுமானால் தீரும் அது தலைமுறையை உருவாக்குமா? - கேள்வி நீதிபதிக்கு.; ; வெளிநாட்டு மோகத்தின் ஆதிக்கம் கல்வி, சுற்றுலா, தொழில், நவீனம், விஞ்சானம் என்று நீண்டு போய் இன்று ஒருவனுக்கு ஒருத்தி என்ற கூற்று போய் ஒருவனுக்கு ஒருவன், ஒருத்திக்கு ஒருத்தி என்று ஆகிவிட்டது.; ; ஓரின gay lesbian சேர்க்கையாளர்களுக்கு பாலின உரிமை தரலாம் அது சரி, ஆனால் குற்றம் இல்லை என்பது தான் வருத்தம். ஏனெனில் இது நிச்சயமாக ஓரினச்சேர்க்கையாளர்கள் தற்போது திருநங்கை  அதிகரித்தது போல் ஆகிவிடும்.",Hate-Speech
1778,எனக்கு ரெம்ப மூடா இருக்கு ?,Non-Hate-Speech
1779,ஓரீணசெயற்கை சரினு சொல்றவங்க யாருக்கு போறந்தாங்க அப்பா அம்மாவுக்கா?,Hate-Speech
1780,கொஞ்சம் கொஞ்சமாக விதைக்க ஆரம்பிச்சிட்டாங்க,Non-Hate-Speech
1781,செருப்பால உன்ன வேணா அடிச்சிக்கோ...,Non-Hate-Speech
1782,இதில் நடித்த அனைவருக்கும் என் மனமார்ந்த பாராட்டுக்கள் இது படமல்ல நிஜம்,Non-Hate-Speech
1783,இப்படி ஒருசில திருநங்கைகலால் நல்லவர்களும் பாதிக்கபடுகிறார்கள்,Non-Hate-Speech
1784,போக்கத்த பயலுகலா சொந்த புத்த  இல்லாத முட்டாளுங்கலா. வடக்கே காசுக்கு நடிக்கிறாங்க இங்கையுமா?,Non-Hate-Speech
1785,காமத்தில் கழுதையும்,Hate-Speech
1786,பாட்டு 2 சீக்கிரம் போடுங்க,Non-Hate-Speech
1787,தீர்ப்பு இதுதான் ஓரினச்சேர்க்கை குற்றமற்றது..,Non-Hate-Speech
1788,"செனிலா திருநங்கை உங்கள் மீது அன்பும் பாசமும் வைத்து உள்ளேன் , கணேஷ்  3/10,  அக்ரஹாரம்  கிழ முன்னிர்பள்ளம்",Non-Hate-Speech
1789,"யார் கேட்ட இந்த சட்டத்தை, யாருக்காக?",Non-Hate-Speech
1790,இதுமாதிரி படங்கள் என்னைக்கோ வந்திருந்தா எங்கள மாதிரி இருக்கவுங்க எப்பயோ இதப்பத்தி பேசி நல்லா வாழ்ந்திருப்போம்..,Non-Hate-Speech
1791,இனம் என பிரிந்து போதும்  மதம் என பிரிந்து போதும் மனித தன்மை ஒன்றே தீர்வாகும் திருநங்கை அக்கா  வாழ்க்கை வளமுடன் I Lova you akka,Non-Hate-Speech
1792,தங்களை யாரும் மதிப்பதில்லை என்று கூறும் திருநங்கை  இப்படி நடந்து கொண்டால் நாய்கூட மதிக்காது,Non-Hate-Speech
1793,எந்த தேவடியா மகண் அது ,Non-Hate-Speech
1794,உன்னை பெத்த ஜென்மத்திடம் போய் கேள் இந்த விளக்கத்தை...!,Non-Hate-Speech
1795,2:50 time la பேசுன அக்கா என்னோட மனசுல பட்டத அப்படியே சொல்லிடுட்சி 👌👍😊,Non-Hate-Speech
1796,i  love u  amma ...  உங்கள் மனது தெய்வத்துக்கு சமம்,Non-Hate-Speech
1797,இல்ல நண்பா தலை கீழாக நின்று தண்ணீர் குடித்தாலும் தவறை சரி என்று கூற முடியாது. இதில் எனக்கு ஏன் ஏறிய போகிறது. இறைவன் பெண்ணினிர் காக ஆணையும் ஆணிற்காக பெண்ணையும் படைத்திருக்கும் போது நாம் பெண்ணிற்கு பெண்ணும் ஆணிற்கு ஆணும் தேர்ந்தெடுப்பது எப்படி சரியாக அமையும். எல்லாரோட நட்பு பாராட்டுவது தவறு இல்லை சுக துக்கங்களை பகிர்ந்து கொள்வது எந்த தவரும் இல்லை ஆனால் புணர்ச்சியில் தான் தவறு உள்ளது. நாம் மிகவும் நேசிக்கும் ஒருவர் நம் தாயக இருக்கலாம் தந்தயாக இருக்கலாம் தோழன் தோழி சகோ சகி இப்படி யாராக வேண்டுமானாலும் இருக்கலாம் இந்த நேசதில் உணர்வை பங்கிடு வதொடு நிறுத்தி கொள்ள வேண்டும் இவர்களுடன் உடலை பங்கிடுதல் கூடாது நண்பா. அது ஈன செயல். உணர்வோடு உடலை பங்கிட எதிர் பாலினமே சரியானது. நாகரீக மற்ற வாழ்க்கை நன்றாக இருக்காது நண்பா. இறைவன் நமக்கு பகுத்தறிவை வழங்கி யுள்ளான் அதை உணர்ச்சிக்கு அடிமையாக்கி மலுங்க அடிக்க கூடாது உன் அறிவு கொண்டு யோசி.,Hate-Speech
1798,"Thavaruthan தவறுதான்￰ தவறு இல்லையென்று  தரும் நீதிமன்றம் மக்களை தவறு செய்ய தூண்டி  லாபம் பார்க்க நினைக்கிறது  , மனித குலத்துக்கு  தோன்றிய   ஆபத்தாகத்தான் தோன்றுகிறது",Hate-Speech
1799,"வழக்கம்போல மிகவும் தெளிவாக பேசியுள்ளீர்கள் தோழர் , ஆனால் சட்டம் மட்டும் உரிமையை கொடுத்துவிடுமா என்ன , ஒரு ஆணும் பெண்ணும் மனம் ஒத்து திருமணம் செய்து கொள்ளலாம் என ஆரம்ப காலத்தில் இருந்தேதான் சட்டம் இருக்கிறது , அனால் இந்த சமுதாயம் விடுகிறதா என்ன , சாதிய ஆணவ கொலைகள் , மதத்தின் பேரில் காதலுக்கு எதிர்ப்பு , இவை எல்லாம் இன்றும் இருக்கத்தானே செய்கிறது, இப்படிப்பட்ட ஒரு மட்டமான சமுதாயம் , உங்கள் நியாயத்தை மட்டும் எப்படி புரிந்துகொள்ளும் , மாற்றம் வருமா என காத்திருப்போம்.",Non-Hate-Speech
1800,அரவாணிய கொல்லனும் உழைக்காம பிச்ச எடுத்து திங்கிற நாய்ங்க,Hate-Speech
1801,Sathish Kumar   எந்த வரலாறு பா,Non-Hate-Speech
1802,அறிவுபூர்வமாக பேசுவது என்ற நினைப்பு உனக்கு... ,Hate-Speech
1803,"யாரோ ஒருவர் செய்யும் செயல் நமக்கு புரியவில்லை என்றாலோ இல்லைது நம் கற்பனைக்கு அப்பாற்பட்டது என்றாலோ உடனே  அவர்கள் செய்வது தவறு என்றோ அவர்கள் குற்றவாளிகள் என்றோ கூறிவிட முடியாது. அப்படி கூறினால் நாமும் இந்த சமூகத்தில் நிறைய நபர்களுக்கு குற்றவாளியாகவே தெரிவோம்.;     ஒவ்வொர்வருக்கும் பிறவி குணம் என்று ஒன்று உள்ளது. இந்த சமூகம் எத்தனை புதிய வரைமுறைகளை ஒரு மனிதனுக்குள் திணித்தாலும் அவன் பிறவி குணத்தை அசைத்து கூட பார்க்க முடியாது என்பதே நிதர்சன உண்மை. யார் ஏற்றுக்கொண்டாலும், ஏற்றுக்கொள்ளாவிட்டாலும்...  😏",Non-Hate-Speech
1804,நடனம் ஆடியபோது என் கண்ணு வேர்க்கஆரமிச்சிடிச்சி யா❤,Non-Hate-Speech
1805,Jose Morphin  சுய புணர்ச்சி அப்படினா என்ன,Non-Hate-Speech
1806,இந்த கேவலத்தை பேட்டி எடுக்குற கருமம்டா இந்த அசிங்கத்தை இங்கிலிஸ்ல வேர பேசுனா மேதாவின்னு நெனப்பு..சீக்கிரம் நீங்களாவே சேர்ந்து அழிஞ்சு போங்க,Hate-Speech
1807,அனைத்தும் சரியாகும். நீங்க நலமாக வாழ்வீங்க குடும்பத்துடன்,Non-Hate-Speech
1808,கண்கலங்க வைத்தது உங்கள் காணொளி 😭 அந்த அக்கா ஒரு வரப்பிரசாதம்,Non-Hate-Speech
1809,அட பாவத்தை 🤣🤣🤣,Non-Hate-Speech
1810,மாட்டு கறி சாப்பிடுற பையா னு,Hate-Speech
1811,weird தமிழன்  போடா டேய் அப்படி தப்பா நெனச்சாதான் அவன் நார்மல் மனுசன் மனுசன் தப்பா நெனைக்கணும்  அதுதான் தனிமனித கட்டுபாடு கட்டுப்பாடு இல்லாத வாழ்க்கை குப்பைக்கு சமம் ஓரின சேர்க்கை தவறு நீதிமன்ற தீர்ப்புனால எல்லாம் தப்பா போயிட்டிருக்கு இப்போ கள்ள உறவு தப்பு இல்லையாம் அப்போ அதுக்க பெயரமட்டும் கள்ள உறவுண்ணு ஏன் வைத்தார்கள் என்று தெரியவில்லை,Hate-Speech
1812,தோழர் மிகவும் தெளிவான நிதானமான பதில்,Non-Hate-Speech
1813,selvam sungkai  துரை ஹாப்பியாக இருங்கள் மனதை ஆரோக்கியமாக வைத்திருங்கள்,Non-Hate-Speech
1814,இந்த செயல் உங்களை ...இன்னும் கேவலமா..பேசுவதற்கு ஒரு வழி,Non-Hate-Speech
1815,"இரும்பு என்பது அவர்களின் மனதை குறிப்பது.  ஊதியமில்லாமல் வேலை செய்யும் அதிசய மனிதரை நான் பார்த்ததில்லை, நீங்களாவது அறிமுகப்படுத்தலாம். பணத்திற்காக தான் வீடியோ போட வேண்டும் என்றால் உங்களை கிரங்க வைக்கும் வீடியோக்களுடைய ஆயிரம் சேனல்கள் உண்டு. என் வேலை அதுவல்ல ...",Non-Hate-Speech
1816,நான் திருநங்கை தான் இவளவு அராஜகம் பண்ணுவது ததவறு திருநங்கை  தவறு செய்தால் அரசு சரியான தண்டனை வழங்க வேண்டும் பொதுமக்கள் அனைவரும் ஒன்று சேர்ந்து தர்ம அடி கொடுத்து அந்த இடத்திலேயே விட்டு விரட்ட வேண்டும்,Non-Hate-Speech
1817,"koushik raja  ஓரினச்சேர்க்கை யூத கைக்கூலிகளின் சதி! இயற்கையில் அது உண்டு தான். அப்படிப்பார்த்தால் கொலை உணர்ச்சி, கற்பழிப்பு உணர்ச்சி கூட இயற்கையில் உண்டு. அதையெல்லாம் இயற்கையின் அங்கம் என்று சொல்லிக்கொண்டு நடமுறைப்படுத்தினால் அழிவில் தான் முடியும்! அதனால் தான் ஓரினச்சேர்க்கையை தவிர்க்வேண்டும். ஏன் காதலை கூட தவிர்க்க வேண்டிய நிலைக்கு தற்கால மனித சமுதாயம் தள்ளப்பட்டுள்ளது...",Hate-Speech
1818,கடைகளில் தரும் பணத்துக்காக வும் பாலியல் தொழிலில் வரும் பணத்துக்காகவும் கல்யாணம் பண்ண ஆண்களையும் படிக்கும் பயன்களையும் அடிமை முறையில் பேன்கள் அடைய அணியா வைத்து திருநங்கையாக மதுறங்க அரசு திருநங்கை பெயர் வைக்குது,Hate-Speech
1819,வாழ்க்கை நல்லதாசக அமைய இறைவனை வேன்டி கொள்ளுங்கள் நல்லதே. நடக்கும்,Non-Hate-Speech
1820,இந்த கேவலமான வீடியோக்கு 5கோடிபேர் like பன்னிரிக்கிங்கனா like பன்னுனவளா ஹோமோபாலியல் பன்னுரவங்கதானா.வெக்கமா இல்ல.chi thuu.ஓரினச்சேர்கையாளர்கள் நாளதானே எய்ட்ஸ் என்கிற கொடிய நோய்ய பரப்புனிங்க.உயிர்கொள்ளிகளா.உங்களுக்குளா நல்ல சாவே வராது.நீங்களா நாசாமாதான் போக போரீங்க.அணுவணுவாக சித்திரவதையை கொண்டு தான் உங்க மரணம் இருக்கும்.மனிதனுடைய வாழ்நாளில் இறப்பு நாளை இறைவன் தெரிய வைத்து வாழ அனுப்பி இருந்தால்.மனித இனமே தவறு செய்வதில் இருந்து விழகி இருக்கும்.உங்களை போல ஹோமோsex பன்னுபவர்களுக்கு மரணம் நெருங்குவதை தெரிய வைக்க வேண்டும்.அதை நான் தூஆ செய்கிறேன் என் இறைவனிடத்தில்.ஆமீன் ஆமீன் யாரப்பல் ஆலமீன்.,Hate-Speech
1821,அருமை பதிவு அக்கா. மனம் கஷ்டமா இருக்கு.,Non-Hate-Speech
1822,கவலைப்பட வேண்டாம் ,Non-Hate-Speech
1823,"Lovely guys ... நீங்க பண்ணுற வீடியோ எல்லாம் எனக்கு ரொம்ப பிடிக்கும். நீங்க சொல்லுற மாதிரியே பக்கத்து V2 la ேபாய் உங்க சேனல Subscribe பண்ண சொன்னே,., best .aa பண்ணுங்க all the best .",Non-Hate-Speech
1824,நீ உன்னோட பொழப்ப பாரு ,Non-Hate-Speech
1825,அருமை  வாழ்த்துசகோதரா,Non-Hate-Speech
1826,கண்ணீர் வருகிரது frds. அரவாணிகளை தெய்வம் போல சித்தரித்த உங்களுக்கு என் சிரம் தாழ்ந்த வணக்கங்கள்.. நீங்க நல்லா வருவீங்க,Non-Hate-Speech
1827,ஏன்டா இப்படி பொய்..அவங்க எப்படா சேலையை தூக்கி காட்டுனாங்க..பாவிகளா.பாவம்டா அவுங்க,Non-Hate-Speech
1828,வருண் அம்மாவுடன் பேசுவது போல் முடித்திருக்கலாம்,Non-Hate-Speech
1829,உங்களை வேற்று கிரகவாசியாய் பார்க்கவில்லை. ,Non-Hate-Speech
1830,தவறை யார் செய்தாலும் அது தவறே.. தி வேலை கொடுக்கமாட்டார்கள் என்று யார் சொன்னது.. வேலை செய்து பிழைப்பு செய்யும் திருநங்கைகளும் உண்டே...பெரும்பாலானோர் உழைப்பதற்கு தாயாரில்லை என்பதே உண்மை..,Non-Hate-Speech
1831,"நீ திருநங்கை அல்ல! திருதங்கை! இவர்களுக்கு காவல்துறை, நீதிபதி போன்ற  வேலை கொடுத்தால் நடுநிலையாகவும்  நேர்மையாகவும் இருப்பார்கள்! ஏன் என்றால், தேவ பாஷையில் சொன்னால்  இவர்கள் ராஜச கணம் மேலோங்கப் பிறந்தவர்கள். அறிவியல் பாஷையில் சொன்னால் இவர்கள் நியூட்ரான்கள். நம் மனித சமுதாயம் இவர்களை சரிவர புரிந்து கொள்ளாமல் இவர்களை அவமதிக்கிறது. ஒரு அணுவில் புரோட்டானோ இல்லை ஒரு எலக்ட்ரானோ சுற்றுவட்ட பாதையில் இழந்து விட்டால் நியூட்ரான் அந்த இழப்பை சரி செய்வது போல, உலக அழிவின் போது, ஆண், பெண் அழிந்த பிறகு இறுதியாக சில யுகங்கள் இவர்கள் மட்டுமே வாழ்வார்கள்! ஆம்! இவர்கள் நியூட்ரான்கள்!",Non-Hate-Speech
1832,"கழட்டிப் போட்டு..அஅடிச்சிப்பாங்க, -",Non-Hate-Speech
1833,நா ஸ்கூல் படிக்கும்போதெல்லாம் நம்ம இந்தியால லெஸ்பியன் கேய் எல்லாம் கேள்விப்படல காலேஜ் போனப்போ வெளிநாட்டுல கேய்ஸ் அ மக்கள் தாக்குன நியூஸ் பாத்தே 2018 முடியறப்போதா தமிழ்நாட்ல இந்தமாதிரி ஆளுங்க அதிகமானாங்க. இயற்க்கைகு மாறான விஷயம் இது. நா ரொம்ப கஷ்டப்பட்டு அடி ஒத திட்டு வாங்கி ஒரு குடிகாரன  அஞ்சு வருஷமா லவ் பண்றே தலை எழுத்து .லெஸ்பியன்ஸ்அ பாக்கும்போது பொறாமைதா வருது ஒரு பொண்ண தொட்டுட்டு அவள அடிமைமாறி நடத்துற ஆம்பளைங்க கூட வாழ்றத விட லெஸ்பியனா இருந்துட்டு போய்றலாம். என்ன பண்ண எனக்கு என்னுடைய ஆம்படையான் மேல மட்டும்தா ஈர்ப்பு 😜,Non-Hate-Speech
1834,இந்தமாதிரி சில திருநங்கை நாய்களால்தான் மற்றவர்களுக்கு கெட்டபெயர் .இந்த நாயை செருப்பால் அடுச்சு  கொல்லனும்,Hate-Speech
1835,Sarveswaraa Sriazhagan  அதுல எந்த ஆட்சேபனை இல்லை. ஆனால் தனிமனித சந்தோஷத்திற்காக இந்த கேவலமான செயல பரப்ப கூடாது. காரணம் எல்லாம் இப்படி தான் ஆரம்பிக்கும்......,Hate-Speech
1836,சொந்தத்தில் திருமணம் செய்து கொண்டால் பிறக்கும் குழந்தை ஊனமாகப் பிறக்கும் என கருதப்படுகிறது. அது எப்படி? எனக்கு இதற்கு கூடிய விரைவில் பதிலளிக்க தங்களை அன்புடன் கேட்டுக்கொள்கிறேன்.,Non-Hate-Speech
1837,சக்கரவர்த்தி.  அலெக்சாண்டர்.   ஜுலியட்.  சீசர்.   ஆண்.  துணை.   வைத்து க்கொண்டவர்.      நவீன.  யுகம். பிள்ளை யா.   பெத்து க.   போறாங்க.   சிலதூ.   இன்னும்.  பட்டிக்காட்டான்.  Dry.  பண்ணி.   நல்லது.  கெட்ட த.  சொல்,Non-Hate-Speech
1838,கடவுளின் குழந்தைகள் ,Non-Hate-Speech
1839,இந்த நாய்களை பார்த்தவுடன் சுட்டு தள்ள order issue செய்ய வேண்டும். பாவம் அவன் தலையே ஒடச்சிடுச்சிங்க தெரு நாய்கள்,Non-Hate-Speech
1840,நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி. தேவன் அருவருக்கும் மிகப்பெரிய பாவம். இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார். மறுபடியும் கொரோனா மாதிரி முடிவு  வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும். சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது.,Hate-Speech
1841,Subash Bose Subash Bose ஏற்கனவே மக்கள் தொகை அதிகமயிட்டே போகுது. நாங்க இருக்கரதால அந்த விகிதம் குறைய வாய்ப்பு இருக்கிறது. அதுமட்டுமின்றி பெற்று எடுத்தால் தான் பிள்ளையா....??? தாய் தந்தை இல்லாமல் எத்தனையோ பிள்ளைகள் அனாதை ஆசரமங்களில் விடப்பட்டு உள்ளனர். அவங்கள மடில சுமக்காட்டியும் மனசுல சுமந்து ஒரு தாய்யாவும் தந்தை யாவும் இருந்தால் எங்க வாழ்க்கை நிறைவா இருக்கும். நீங்க செல்லுர MAIN எல்லாம் இதுக்கு முன்னாள் DOWN தான்.,Hate-Speech
1842,மீனா அம்மா I LOVE YOU...,Non-Hate-Speech
1843,எதற்கு நன்றி எல்லாம்...,Non-Hate-Speech
1844,முடிவு  ஆரம்பித்து விட்டது,Hate-Speech
1845,அருமை  வீடியோ அண்ணா பாட்டு எப்ப அண்ணா,Non-Hate-Speech
1846,03.12 முதல்ல உனக்கு பகுத்தறிவு இருக்கா முட்டாளே,Non-Hate-Speech
1847,YouTube இதில் இத்தனை ஆதரவு தரும் நீங்கள் நிஜத்தில் நடந்துகொள்விர்களா ???,Non-Hate-Speech
1848,சாத்தியமா சொல்றேன்  அந்த சகோதரி 100 வருஷம் வாழனும் நல்லா 💓💓,Non-Hate-Speech
1849,"சிவனின் அவதாரங்கள்,; உதவும் உள்ளங்கள் படைத்தவர்கள், ; உங்களுக்கு நன்றிகள் சகோதரர்களே",Non-Hate-Speech
1850,எல்லோராலும் ஒடுக்க பட்ட மக்களான திருநங்கைகளுக்குள்ளே தான் ஓட்டுமொத்த அன்பும் அரவணைப்பும் கொட்டி கிடக்கிறது....Nee azhudhu azhudhu yenga yelaarayum azha vechi ta da ....Vera level video...,Non-Hate-Speech
1851,இது கொழுப்புபெடுத்த  ஆளுகளின்  பாலியல் அசுத்தம்  படைப்பியல்பை  அசுத்தமாக்கும்  ஆளுகள் - வரையறை  தாண்டிய இழுக்கான செயல்  தன்னின சேர்க்கை.,Hate-Speech
1852,deva Krish  LGBT-Lesbian Gay Bi sexual Transgender.,Non-Hate-Speech
1853,காவல்துறை ஏன் கண்டுகொள்வதில்லை,Non-Hate-Speech
1854,அவுங்க வேலாயினா இந்த அட்மின் லோலாயி போல....,Non-Hate-Speech
1855,இன்னும் வரலாறு வரல...உணர்‌வுனு  சொல்லி‌ மக்களினை மக்களுக்கு எதிராக‌ பிரித்தல்  ..உலக சுகாதார அமைப்பு சொல்வதை நான் ஏன்‌ ஏற்கனும்‌ ..அது உண்மை என எப்படி நம்ப முடியும்‌..முன்னோர்கள் ..மாதிரி இவங்களும் ..மனிதன்  தானே ..பணத்திற்காக செய்தது ஆகவும் இருக்கலாம் ..,Non-Hate-Speech
1856,எனக்கு உதவி பன்னுங்கள் அண்ணா,Non-Hate-Speech
1857,தூ🗣️💦 இது மாதிரி லாம் இருப்பது நாள தான் இன்னும் பொது மக்களை மூஞ்சி சுழிற்க வைக்குது...🤦‍♂️,Non-Hate-Speech
1858,அருமையான prank நன்பரே.....,Non-Hate-Speech
1859,ஏன்டா தேவிடியா புண்டாமகனே,Non-Hate-Speech
1860,Mohamed Sameer . முஸ்லிம் பெயர்தாங்கி,Non-Hate-Speech
1861,மறுமை நாளின் அடையாளங்களில் ஒன்று நபி ஸல் அவர்களால்  1800 வருடங்கள் முன்பே  திரு குரான் மூலம் குறிப்பிட பட்டு உள்ளது,Hate-Speech
1862,Malani i know  ... கீழ உள்ள அனைத்து கேள்விகளுக்கும் உங்களிடம் பதில் உள்ளது என்று.... காரணம் உங்கள் உங்கள் பேட்டி கேட்ட பின்னர் எனிடமா அனைத்துக்கும் பதில் உண்டு....,Non-Hate-Speech
1863,அருமை சிறப்பு நாகரீக வெளிப்பாடு....😍,Non-Hate-Speech
1864,Aranganathan Ak இதில் கடவுள் தப்பு இல்லை அவர் அவர் மனக் கோளாறுகள் மற்றும் சமுதாயம் தான் காறணம்.,Hate-Speech
1865,"Kali Charan போய் வரலாற படிச்சு பாரு தம்பி, இங்க வந்து வாயில வட சுடாதீங்க",Non-Hate-Speech
1866,நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி. தேவன் அருவருக்கும் மிகப்பெரிய பாவம். இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார். மறுபடியும் கொரோனா மாதிரி அழிவு வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும். சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது.,Hate-Speech
1867,அந்த அக்காவிடம் தெய்வத்தை பார்த்தவர்கள் ....யார்...யார்?,Non-Hate-Speech
1868,அவள் ஆணும் இல்லை பெண்ணும் இல்லை,Non-Hate-Speech
1869,ஊருல எவ்ளோ பிரச்சனை இருக்கு அத பாருங்கப்பா அவனுக்கு ஆண்மை இல்லைப்போல அதனாலதன் அவன் ஆணைத்தேடி போறான்!!!!,Hate-Speech
1870,"குச்சி சண்ட தாண்டா போடமுடியும்... முட்டா பசங்களா.. இது ஒரு தீர்ப்பு , இளைஞர்கள் பலர் இனி காதல் செய்யும் நேரத்தை குறைத்துவிட்டு அறையில் குச்சி சண்ட போடா போறாங்கஞ",Hate-Speech
1871,இல்லை நண்பா.எல்லாம் உண்மையே. செம சூப்பர் போ,Non-Hate-Speech
1872,திருநங்கைகளிடம் அழகை மட்டும் பார்த்தவர்களுக்கு அவர்களது இரக்க குணத்தையும் வெளிச்சம் போட்ட தம்பிகளுக்கு வாழ்த்துக்கள்,Non-Hate-Speech
1873,"இது இயற்கைனு சொல்ற அறிவாளிகளே...ஆணும், பெண்ணும் இணைவதுதான் இயற்கை...ஓரினச் சேர்க்கை இயற்கைக்கு விரோதம்...எதிர்பாலின ஈர்ப்பே தெளிவான மனநிலை...ஓரினச் சேர்ககையென்பது ஒருவித மனநோய் தான்...இதையும் தனிமனித உரிமைனு போர்க்கொடி அரைவேக்காடுகளை என்ன செய்வதென்று தெரியவில்லை..?",Hate-Speech
1874,அண்ணா உங்க சேனல் எனக்கு ரொம்ப பிடிக்கும் உங்க சேனல் ஒருவர் வீடியோவும் லைக் பண்ணுவேன் ஆனா நீங்க உதவி செய்த வீடியோ புடிச்சு போடாதீங்க,Non-Hate-Speech
1875,நானும் தமிழ்ழ தான் சொல்றேன் துணை ஒருவரின் தனிப்பட்ட உரிமை.,Non-Hate-Speech
1876,அருமை  அம்மா திருநங்கை போன்,Non-Hate-Speech
1877,கடப்பாரைய பழுக்க காய்ச்சி அவ புண்டைல சொருகி இருக்கனும்,Hate-Speech
1878,"மிறுகங்கள் கூட ஆணும் ஆணும் ,பெண்ணும் பெண்ணும்,ஊடல் கொள்வதில்லை. ஓரிணச்சேர்கையாள் ஒரு குடும்ப பாரம்பரியத்தை உருவாக்க முடியாது.",Hate-Speech
1879,"24 வருடமாக போராடி இப்ப தான் LGBT மக்களுக்கு அங்கீகாரம் கிடைச்சிருக்கு, உங்க channel publicity ஆவதற்கு LGBT community மக்கள negativa காட்டி கேவலப்படுத்தாதிங்க pls 🙏",Non-Hate-Speech
1880,"shinchan shinchan   செத்து போன இயேசு மட்டும் உங்க கண்ணுக்கு தெரிவாராம் 😂🤣!? புனித வெள்ளிக்கும், இஸ்டர் சன்டே எவ்வளவு வித்தியாசம் !?",Non-Hate-Speech
1881,Prank show - சிரிப்பதற்கு மட்டுமல்ல சிந்திக்கவும் வைத்துள்ளது. Hats off TMP team 💕,Non-Hate-Speech
1882,செம்மயா பன்றிங்கா வாழ்த்துகள் அக்கா..பெறிய மனசு...,Non-Hate-Speech
1883,ஒரு ஆணுக்கு ஒரு பெண் தான் இதை நீங்கள் என்ன தான் சொன்னாலும் நாங்கள் கேக்க போவது இல்லை. வேற வேலை இருந்தால் பாருங்க மக்களே.,Hate-Speech
1884,நீங்கள் ரொம்ப அழகி இருக்கீங்க 💘💘💘👄👄👄,Non-Hate-Speech
1885,"அவர்களுக்கு திருநங்கை  என்று அழகிய பெயர் உள்ளது. யாரோ ஒரு திருட்டு திருநங்கை செய்ததற்கு அனைவரையும் திட்டுவது சரியல்ல. ஒருவரை குறித்து திட்டு , அனைவரையும் திட்டாதே .சொன்ன தவறுக்கு மன்னிப்பு கேட்கவில்லை என்றாலும் பரவாயில்லை, ஆனால் திரும்ப திரும்ப ரொம்ப பேசுகிறாய்.இது உனக்கு நல்லதல்ல. Be careful",Non-Hate-Speech
1886,வல்ல ரஹ்மான் தான் இது போன்ற எல்லாப் பாவங்களையும் விட்டு நம்மையும் நம்மைச் சார்ந்தவர்களையும் இந்த ஒட்டுமொத்த உலகத்தையும் பாதுகாக்க வேண்டும். ஆமீன்......,Hate-Speech
1887,சகோதரி உங்களை இறைவன் செல்ல kulaithai,Non-Hate-Speech
1888,கண்ணீர் வர வைக்கும் அன்பு ...இருவரும் ...அந்தப் பெண் உண்மையான அன்புள்ளவள் . . . பையா உன் நடிப்பு அபாரம்டா ...,Non-Hate-Speech
1889,சொல்லிட்டாரு ஐ.நா சபை லீடரு...உன் பொழப்பு என்ன நாயே,Non-Hate-Speech
