,text,label
2437,Please my comment.,Non-Hate-Speech
2438,சீ நீ எல்லாம்.ஒரு ஜென்மமா.வெட்கம் .வேதனை அவமானம்.மானங்கெட்டவனே.😋👹😋,Non-Hate-Speech
2439,Realy கண்ணு கலகிறிச்சி..,Non-Hate-Speech
2440,தோழி இல்லைது தோழரே ....இந்த புவியில் வலிமை உள்ளதே தப்பி பிள்ளைக்கு .....நான் உங்களிடம்   கேக்கிறேன் நீங்கள்  எப்படி ஒரு பாலின ஈர்ப்பு சரி என்று  சொல்கிர்கள் ......ஏனென்றால் அது உங்கள் பார்வையில் சரி .....என் பார்வையில் தவறு .......(உனக்கு எது தேவையோ அது தர்மம்) -சாணக்கியர்,Non-Hate-Speech
2441,தோளில் சாய்பவன் தோழன் மார்பில் சாய்வது மனைவி வயிற்றை அணைப்பது  வாரிசுகள் வாழ்க்கையில் முக்கியம்,Non-Hate-Speech
2442,"வலிகள் வர வேண்டும் வழிகள் ,வரும் சகாதாி .",Non-Hate-Speech
2443,வேடிக்கை பாக்குறதுல நம்மாளுங்கள அடிச்சிக்க ஆளே கிடையாது,Hate-Speech
2444,முக பாவனை அருமை நண்பா படத்தில் நடிக்க வாழ்த்து📽️📽️😜😜😜,Non-Hate-Speech
2445,வாங்க ஊங்க நம்பர்,Non-Hate-Speech
2446,பிச்சை எடுக்கும் போது,Non-Hate-Speech
2447,இவனுங்க நாட்டின் சாப கேடு,Hate-Speech
2448,இவள் ஒரு விசரி..சுண்ணயின் மகிமை தெரியாத பிஞ்ச வடை ..புண்டைக்கு புண்டை ..சுண்ணிக்கு  சுண்ணியா .....ஐயோ ஆண்டவா ..இவளை பார்த்தால் எந்த ஒரு சுண்ணயும் எழும்பாது ...எப்படி பிள்ளை பெறுவாள் ...சுண்ணி இல்லாது பிள்ளை பெறுவாளா ???,Hate-Speech
2449,அருமையான கதை👍 நானும் ஓரினச்சேர்க்கையை விரும்புகிறேன்...காதலித்து காலம் முழுவதும் வாழ வேண்டும்...ஆனால் நால்ல துணை வேண்டும்..வயது19 காத்திருக்கிறேன் என் ...என் உறவுக்காக..,Non-Hate-Speech
2450,நல்லதே நடக்கும் சகோதரி வாழ்த்துக்கள் மென்மேலும் வளர,Non-Hate-Speech
2451,எடுக்குது பிச்சை.இதில் திமிரு. பக்கா பிராடு நாய்ங்க இதுங்க,Non-Hate-Speech
2452,1:30 - 1:38 உங்க பிள்ளை அப்படி பட்ட வாழ்க்கையை தேர்ந்தெடுக்கும்போது அது okயா?,Non-Hate-Speech
2453,நீ ஒரு திருநங்கை. ,Hate-Speech
2454,"இந்த பதிவு திருநங்கைகள் மேல் உள்ள தப்பான கண்ணோட்டத்தை மாற்றும், எவ்வளவு அன்பாக இருக்கிறார்கள்❤️❤️❤️",Non-Hate-Speech
2455,இந்த பொண்ணு வேணும்,Non-Hate-Speech
2456,கரிகாலன் சோழன் வாரிசு 👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡,Non-Hate-Speech
2457,ஆய் தின்னும் எச்ச மீடியா..,Non-Hate-Speech
2458,இந்த வீடியோவை எடுத்தவர்களுக்கு மிக்க நன்றி நானும் ஓர் திருநங்கை தான் நானும் சாதிக்க காத்துக்கொண்டு இருக்கிறேன் செவிலியர் மாணவியாக இந்த வீடியோவை பார்க்கும் போது என் கண்களில் கண்ணீர் வந்துவிட்டது ஏன் என்றால் எங்களை யாரும் இந்த prank videos பன்ன மாட்டார்களா என்று ஏங்கி இன்று என் மனதில் ஏதோ ஒரு சந்தோஷம் இந்த வீடியோவை நான் கண்டிப்பாக Share செய்வேன் வீடியோவை எடுத்தவர்களுக்கு மிக்க நன்றி 🙏,Non-Hate-Speech
2459,அண்ணா உங்க சேனல் எனக்கு ரொம்ப பிடிக்கும் உங்க சேனல் ஒருவர் வீடியோவும் லைக் பண்ணுவேன் ஆனா நீங்க உதவி செய்த வீடியோ புடிச்சு போடாதீங்க,Non-Hate-Speech
2460,weird தமிழன்  உங்களை போன்ற ஈன பிறவிகள் இருக்கும் வரை தீமை பூமியில் இருக்கத்தான் செய்யும் ஒருவன் தவறு செய்துவிட்டு பிறரை தவறு என்பானாம்,Hate-Speech
2461,deva Krish  LGBT-Lesbian Gay Bi sexual Transgender.,Non-Hate-Speech
2462,போடி மயிரு எல்லாம் தெரிஞ்சமாதிரி பேசாத,Hate-Speech
2463,திருநங்கைகள் இந்த உலகத்தில் எல்லோரையும் போல வாழ உரிமை உள்ளவர்கள் அவர்களையும் அன்போடு வரவேற்போம் வாழ,Non-Hate-Speech
2464,வேடிக்கை பார்க்கும் பொதுமக்கள் அனைவரும் ஒன்று சேர்ந்து அந்த ஓம்பதுகளை தர்ம அடி கொடுக்க வேண்டும்,Non-Hate-Speech
2465,மதன் அந்த ஈ 10:21 உங்கள ரொம்ப  தொந்தரவுபண்ணுது !! 😂😂😂,Non-Hate-Speech
2466,கற்பழிப்பது இதே போல்தான் இல்லைவா,Hate-Speech
2467,Kaviya Kalaivani  பார்த்து இருப்பாங்க,Non-Hate-Speech
2468,"நானும் திருநங்கை தாண்டா. திருச்சி தான்.   சமையல் வேலை, ஹோட்டல்ல பாத்திரம் கழுவுறேன். இதுல கமெண்ட் போடுற நல்லவனுக, இந்த வீடியோவை போட்ட உத்தமராசா எனக்கு என்னோட சேர்ந்த 16திருநங்கைகளுக்கு வேலை குடுத்துட்டு வீடியோ எடுத்து போட்டு கமெண்ட் போடுங்க டா.",Non-Hate-Speech
2469,இவா ஆம்பளயா?பொம்பளயா? மொ..யையே காணோம்?,Hate-Speech
2470,இவங்க தொல்ல தாங்க முடியல,Hate-Speech
2471,ப்ரோ உங்க வீடியோ எல்லாமே மெகா ஹிட் நான் உங்க கூட வந்து பிராங்க் பண்ணலாமா ரிப்ளை பண்ணுங்க ப்ரோ,Non-Hate-Speech
2472,வேற லெவல் ங்க,Non-Hate-Speech
2473,Mani Shankar Iyer  பாம்புக்கு புத்து இருக்கிறது தான் இயற்கை பாம்புக்கு பாம்பே துணை இருந்தா யோசி நண்பா இதெல்லாம் விட்டுட்டு வேற நல்ல கதை எடு உனக்கு நான் support பண்றேன்.,Non-Hate-Speech
2474,இது கலாச்சார சீரழிவு.,Hate-Speech
2475,அந்த சகோதரி நல் மனம் வாழ்க வளமுடன் எல்லாம் வல்ல இறைவனை வேண்டுகிறேன் வாழ்க  பல்லாண்டு என வேண்டுகிறேன்  🙏🙏🙏🙏🙏🙏🙏,Non-Hate-Speech
2476,வெல்லந்திறான உள்ளம் மனக்கவலை நிறைந்த ஆனால்  வெலிகாட்டாமல் சிரிப்பு  வாழ்த்துக்கள் சகோதரி,Non-Hate-Speech
2477,கொஞ்சம் கொஞ்சமாக விதைக்க ஆரம்பிச்சிட்டாங்க,Non-Hate-Speech
2478,அச்சம் தோன்றினால் உயிரை விட்டுவிடு,Non-Hate-Speech
2479,"கட்டுப்பாட்டுக்கும், சுதந்திரத்துக்கும் வித்யாசம் தெரியாத ....இவள் எந்த அசிங்கத்தின் மிச்சம் (or) எச்சம்.",Non-Hate-Speech
2480,இந்த அம்மா தான் சரியாக சொன்னார். நீதிபதி தன் மகன் இன்னொரு பையனுக்கு திருமணம் செய்து வைப்பாரா. இந்த கருத்தை ஆமோதித்த வேறு சிலருக்கும் பாராட்டுகள்.,Hate-Speech
2481,உங்களால் தான் நாடு வல்லரசாக மாட்டேங்குது பிச்சை எடுப்பதை குலத் தொழிலாக வைத்திருக்கிறீர்கள் உங்களை நீங்கள் மாற்றிக் கொள்ளுங்கள் உங்கள் மீது மரியாதை தானாக வரும்,Non-Hate-Speech
2482,life experience  வாங்க நம்ம செய்யலாம்,Non-Hate-Speech
2483,யோவ் உன் கமண்ட் படிசிட்டு  இருமல் வந்துடிச்சு,Non-Hate-Speech
2484,"நீதி துறை சொன்ன தீர்ப்பு தவறு . சரின்னு சொன்னவங்க எல்லோரும் அந்த வேலையை செய்வாங்க போல. ஒரினசேர்க்கை இயற்க்கைகக்கும், இறைவனுக்கும் எதிரானது.",Hate-Speech
2485,திருநங்கைகளை  பார்த்தாலே எரிச்சல் வருது இவங்களயெல்லாம் ஏன் விட்டு வைக்கிறீங்க,Hate-Speech
2486,ரயில்வே காவல்துறை தக்க நடவடிக்கை எடுக்கவேண்டும். ரயில் பயணிகளுக்கு உரிய பாதுகாப்பு இல்லை.,Non-Hate-Speech
2487,செம்மயா பன்றிங்கா வாழ்த்துகள் அக்கா..பெறிய மனசு...,Non-Hate-Speech
2488,எவனும் security பக்கதுல வச்சுட்டு இப்டி pesa maataan,Non-Hate-Speech
2489,அந்த சகோதரி அன்பு தெய்வத்துக்கு  சமம் அனைவரும் இறைவன்தான் படைத்தான்...🙏🏽🙏🏽🙏🏽👑,Non-Hate-Speech
2490,சகோதரி நீங்க ரொம்ப நல்லவங்க ♥️♥️,Non-Hate-Speech
2491,Semma 👌👌👌😍😍😍😍🙏🙏 எனது திருநங்கை சமூகத்தை வைத்து வீடியோ செய்ததுக்கு 🙏👍👍❤️❤️❤️❤️,Non-Hate-Speech
2492,"முதலாம் உலகப்போருக்கு சென்ற ஆங்கிலேய படைவீரன்  ஒருவன் தனது  பாலியலுக்கு பெண் கிடைக்காமையால்  சக  வீரனிடம்   இந்த  அசுத்த உறவை மேற்கொண்டதன் விளைவாக மற்றவர்களும் அங்ஙனம்  நடக்க   பின்னர்  அவர்கள் நாட்டுக்குள் வந்து   அதை ஒரு எடுப்பாக எண்ணி பரவியதே இந்த அசுத்தமான உறவுமுறை.  ஆண்  செய்தால்  பெண் சும்மா இருப்பாளா?  இதோ  நானும்  செய்கிறேன் என்று  தோழியுடன் கூடினாள். அங்கீகாரம்  கேட்டு  ஒரு  பயித்தியக்கார கூடம்  போராட  அரசியலார்  தங்கள்  வெற்றிக்கு அவர்களின் வாக்குகளை  பெற அனுமதியும் வழங்கினார்கள் மேலை நாடுகளில்  . இன்று இந்தியா  அனுமதி வழங்கி நானும் சாக்கடை  என்று நிரூபித்துள்ளது  இனி  ஒரு குழந்தையை ஆசைக்கு  தூக்கி கொஞ்சமுடியுமா??; ; இதெல்லாம் மிருகமும் செய்யாத  அசிங்கமான  உறவு -  இயற்கை,  ஆணை பெண்ணுக்கும் , பெண்ணை ஆணுக்கும்  படைத்திருக்கையில்  சக  பாலுடன்  உறவு கொள்வேன் என்பது வக்கிர சிந்தனையால் உண்டாவதே அன்றி வேறு இல்லை .  இப்படி  கூடினால் மரண தண்டனை என்று சட்டம் சொன்னால் எவரும் இதற்கு  எண்ணமாட்டார்கள் . முற்போக்கு சிந்தனை  என்ற பெயரில் நரக  உறவுக்கெல்லாம்  அனுமதி வழங்குவது  அறிவீனம்  தகாத   செயல்  குறிப்பாக  இந்திய நாட்டுக்கு  அசுத்தம் .",Hate-Speech
2493,நிங்கள்மேலும்வலர வழ்த்துக்கள் அன்ணா,Non-Hate-Speech
2494,"Ha ha ha.... அருமை  ! மேற்கத்திய  உலகம் ...; அதைப்பற்றி கொஞ்சம்...; அமெரிக்க நிலப்பரப்பின் பூர்வக்குடி மக்களை அழிச்சிட்டு அமெரிக்கா கனடான்னும் ஆஸ்திலிய பூர்வகுடிமக்களை அழிச்சிட்டு ஆஸ்திரேலியான்னு ஏகப்பட்ட நிலப்பரப்பையும் பெட்ரோலிய; மார்க்கெட் , Medical drugs லிருந்து உரம் ,பூச்சிமருந்து,பால்பவுடர்,; சோப்பு,...Google ..Faceboசரி ..ன்னு ..உலக வங்கி அவுங்க கைப்புள்ள ஐநா சபை..அப்புறம்; ஆயுதவியாபாரம்....இப்படி பணங்கொழுத்த நாட்டுல நடக்கிற காம கூத்துக்கள்; வெளிநாட்டு முதலீட்டாளர்கள்; மற்றும் உலக வங்கி கடனை நம்பி பொழப்பு நடத்துற நம்ம; நாட்டுக்கும் நம்ம பண்பாட்டுக்கும் ; ரொம்ப முக்கியம் - யோகி",Non-Hate-Speech
2495,அந்தப் பொண்ணு அவங்க இஷ்டப்படி விட்டுருங்க நீங்க வேற ஒரு பொண்ணை பாருங்க. இல்லையென்றால் உங்கள் வாழ்க்கையும் சந்தோசமாக இருக்காது அந்த பொண்ணு வாழ்க்கையும் சந்தோசமாக இருக்காது,Non-Hate-Speech
2496,திருநங்கை  நம்ம பாக்கத்துல கடந்து போகும் போது ச்சீ'னு சொல்லிட்டு ஓதுங்காதிங்க....அவங்கள பாத்து சின்னதா ஓரு சிரிப்பு சிரிச்சா போதும் அவங்க நம்ம மேல மரியாதை வச்சி அவங்களே ஓதுங்கி போய்ருவாங்க.....👍,Non-Hate-Speech
2497,நீங்கள் செய்த இந்த நிகழ்வு அவர்களை போண்டர சகோதரிகளுக்கு மதிப்பு மரியாதை ஏற்படுத்தி கொடுக்கும் நிகழ்வு இந்த கானொலியை கண்டு கண்கள் கலங்கி நிற்கிறது 🙏🏼🙏🏼🙏🏽🙏🏽🌷🌷🌼🌷👌👌💐🌸💮🏵💢🌷🌷🌷💚💚,Non-Hate-Speech
2498,"ஓரினச்சேர்க்கை இயற்கை க்கு விரோதமானது, அருவருப்பானது.; 🌟 Yes னு சொல்ற ஆள் LIKE ஐ அழுத்துங்க பார்ப்போம்.",Hate-Speech
2499,ரொம்ப நடிச்சு அவங்களுடைய மனச கொஞ்சம் கஷ்டப் படுத்திட்டிங்க ப்ரோ,Non-Hate-Speech
2500,Yogesh Waran  Yes.... Yes... Correct brother அதெல்லாம் எப்படி மனித இனத்தை வச்சு செய்கிறதோ... அதுபோல இதுவும் ஒருநாள் வச்சு செய்யும்...wait and see..,Non-Hate-Speech
2501,ஏண்டா புண்ட திருநங்கை தப்பா சொல்லுரிங்ஙளே அவுங்க காசு கேட்டா இருந்தா குடு இல்லை என்று சொல்லுங்கல் அதற்கு அவுங்க மெல் தப்பா விடியோ பொடுவது தவறு,Non-Hate-Speech
2502,"எல்லாமே அவரவர் விருப்பம் என்றால், சந்தர்ப்பத்தால் கொலை செய்ய கற்றுக் கொண்ட ஒருத்தன் தொடர்ந்து கொலை செய்து கொண்டே போனால், அது அவனது விருப்பம் என்று ஏற்றுக் கொள்ள முடியுமா????;     சந்தர்ப்பத்தால் கஞ்சா, மது, போன்ற போதைக்கு அடிமையான ஒருத்தன் நான் செய்வது என் தனிப்பட்ட சுதந்திரம் என்று சொல்லி ஊரையே போதைக்கு அடிமையாக்கினால் இதையும் நியாயப்படுத்தி போதை நல்லதே என்று ஏற்றுக் கொள்ள முடியுமா?????; ;    இதை எல்லாம் மேள தாளத்தோடு வரவேற்று ஏற்றுக் கொண்டால், இந்த ஓரினச் சேர்க்கை என்ற உடலியல் போதையையும் ஏற்றுக் கொள்ளுங்கள், இந்த உலகம் குடும்ப உறவை சிதைத்து நரகலை தின்று மகிழ்வதற்கே........",Hate-Speech
2503,BSM  நான் லெஸ்போ கிடையாது ஆனால் எங்கள் நாட்டில் அந்நாட்டு பெண்கள் அழைப்பு விடுத்துருக்கிறார்கள். அதில் விருப்பம் இல்லை. ஓரினச்சேர்க்கை குடும்பங்களை அழித்து விடும் காரணம் அங்கு காதல் இல்லை காமம் மட்டுமே.......,Hate-Speech
2504,அட சாமிகளா உங்க யூடியூப் சேனல் மட்டும் நல்ல வயிறு குலுங்க சிரிக்க சிரிக்க வைத்துக் கொண்டு இருந்தீங்க அதுக்குள்ள திடீர்னு இப்போ பார்ட்-2 பார்த்துகிட்டு இருக்கீங்களே எப்படியாவது பஸ்ட் மாதிரியே நல்ல சிரிக்க வையுங்கள்.,Non-Hate-Speech
2505,அப்துர் ரஹ்மான் ஏங்க இந்த மாதிரி பேசுறீங்க..பாவபட்ட மனிதர்கள் அவர்கள்.ஒரு சிலரை வைத்து அவர்களை தப்பா எட போடாதிங்க..இந்த உலகில் எல்லோரும்தான் ஊனம்.தப்பு செய்பவர்கள் எல்லா இடத்திலும் இருக்கிறார்கள்..,Non-Hate-Speech
2506,"தேவிடியா தேவிடியா  தேவிடியா தேவிடியா  பையா... இன்றைக்கு பொட்டைபசங்க காதல் வரைக்கும் படம் எடுத்தவன் நாளைக்கு அம்மாவுக்கும் பையனுக்கும், அப்பாவுக்கும் பொண்ணுக்கும்ன்னு எடுக்க கூட தயங்கமாட்ட டா நாயே... உங்க அம்மா அப்பா செய்த பாவம்.... நீ",Hate-Speech
2507,வயசு.எதுக்கு. உங்க வயசு.என்ன.மற்றதூ.பலமாஇருந்தபோதத,Non-Hate-Speech
2508,தமிழர்களின் நோக்கு வர்மம் கலையை பற்றி வீடியோ பன்னுங்க மதன்....,Non-Hate-Speech
2509,மாலினி உண்ட ஒரு கேள்வி. உணர்வுகள் அடிப்படையிலான பார்வைல அவரவர் கோணத்தில்  சுய தேர்வு என்னவோ அதுதான் நியாயமா படும். விருப்பப்படி வாழுறது கு பெயர் சுதந்திரம் அல்ல தோழி அது முறையற்ற வாழ்க்கை முட்டால் தனம். உனக்கு உன் உணர்வு முக்கியம் என்பது போல் வேறு ஒருவன் தன் தாய் தன் மீது அன்பு செலுத்துகிறார் அவரைப்போல் அன்பு செலுத்த வேற யாரும் இல்லை என்று நினைக்கிறான் என்று வைப்போம் அவன் அவன் வாழ்கையை அவன் தாயோடு வாழ ( மன்னிக்கவும்) விரும்புகிறான் என்றால் அதை அவனுக்கு பிடிச்சதா அவன் செய்ரான் இதுல என்ன தப்புன்னு சொல்ல முடியுமா அது மா பாவம் இல்லையா. பிடிசவங்க கூட லாம் வாழ முடியாது எல்லாரையும் பிடிக்கும் நேசிப்போம் ஆனால் இணைந்து வாழ்வது என்பது ஒரு ஆணும் ஒரு பெண்ணும் முறைப்படுத்த பட்ட வழியில் வாழ்வது தான்......,Hate-Speech
2510,Raja mohamed  மிகவும் நன்று சகோ .. அல்லாஹ்விடத்தில் அதற்கான கூலி உங்களுக்கு உண்டு ..,Non-Hate-Speech
2511,விருப்பம் இல்லாமல் யாரும் யாரையும் சீண்டுவதில்லை...  பல்வேறு காலம்தொட்டு ஓரினை சேர்க்கையாளர்கள்  இருந்துகொண்டுதான் இருக்கிறார்கள்...  தனிப்பட்ட ஒருவரின் விருப்பத்தில் மற்றொருவர் தலையிடுவது சரி இல்லை....  ஏற்றுக்கொள்ளக்கூடிய விடயம்,Non-Hate-Speech
2512,மன்னிக்கவும் சம்பளத்துக்காகபூக்கும் ரோஜாக்கள்!   என்று நீங்கள் சொன்னதால் தவறாக நினைத்தேன்.,Non-Hate-Speech
2513,திருநங்கை மனம்கொண்டவர்கள் வரலாம் பேசிபழக வாட்ஸாப்பில் மட்டும் நேர்சந்துப்பு இல்லை,Non-Hate-Speech
2514,நீங்க உங்க மீடியாவை விளம்பரப்படுத்துரதுக்காக இந்த மனநோயாளிய கூப்பிட்டு பேட்டி எடிக்குறது மூலமா இந்தமாதிறி விசயங்களை ஊக்குவிக்க நினக்கிறீங்களா இந்த பெண் பேச்சுக்கு அடிப்பைடை அறிவேஇல்லாதவன் கூட பதில் சொல்லமுடியும் நீங்களும் உங்க பேட்டியும்,Hate-Speech
2515,ஒரு ஆன் என்னை தொட்டால் எனக்கு எந்த வகையான உணர்வும் வராது அதிவே ஒரு பெண் தொட்டால் என் மனம் சிலிர்த்து விடும் அதுதான் இயற்கையின் நியதி புத்தி கெட்ட மனிதனை தவிர வெரு எந்த உயிரினமும் தன் துணையாக சக இனத்தை துனை கொண்டதில்லை  இது ஒருவகை மன நோய் சுருங்க சொன்னால்  பைதியகார கூட்டம் வெரு என்ன சொல்ல,Hate-Speech
2516,கண் கலங்க வைத்த பதிவு நீங்க பையனா?,Non-Hate-Speech
2517,"அது என்ன, இரும்பு ரோஜாக்கள் ; அந்த மென்மையான உயிரை; இரும்பு என்று சித்தரிப்பது தப்பு!; பேட்டி எடுத்து YOU TUBE ல; துட்டு சம்பாதிக்க மட்டும்; ஆசை படுறீங்க ;சிந்தனை; மட்டும் மந்தமா இருக்கு!; சம்பளத்துக்காக பூக்கும்; ரோஜாக்கள்! இது எப்படி; இருக்கு! ?",Non-Hate-Speech
2518,நீ அரிசி தான் சாப்பிட வேன்டும் உனக்கு அரிசி சாப்பிட பிடிக்களைன்னா பட்டினி கிடந்து தான் சாக வேன்டும் என்பது என்னடா நியாயம் நான்கு வயது குழந்தையை அவர்கள் கற்பழித்து கொல்ல வில்லை இரண்டு ஆண்கள்  இல்லைது இரண்டு பெண்கள் ஒருவரை ஒருவர் விரும்பிக்கொன்டு தங்களுக்குள் இனைவதால் உங்களுக்கு என்டா எறியுது தேவடியா பயலுகளா.,Non-Hate-Speech
2519,I am venkatesh  வாடா அயிட்டகாரி முண்ட..அப்டியே குனி,Non-Hate-Speech
2520,எந்த விலங்கு ஓரினச் சேர்க்கையில் ஈடுபடுகிறது? அப்படி நாம் செய்தால் விலங்கை விட கேவலமானவர்கள்.,Hate-Speech
2521,நல்ல கருத்து உலகத்துக்கு ஆனால் நீங்க செஞ்சது நடிப்புனு தெரிஞ்சா அந்த திருநங்கையின் மனசு எவ்ளோ காயப்படும் தெரியுமா உங்களுக்கு,Non-Hate-Speech
2522,டேய் உன் வீடியோ பாத்துட்டு உன்ன திட்டனும் மட்டுமே நினைச்சென். அதே தான் கமெண்ட் பன்னனும் நினைச்சிட்டு முழுசா பாத்தேன் உருகிட்டேன் நண்பா. செம போ,Non-Hate-Speech
2523,நான் ஒரு Gay சென்னையில் இருக்கிறேன் என் வாழ்க்கையில் நான் சந்தித்த அதிகமானோர் asking sex only but I need love 😢😢😢,Non-Hate-Speech
2524,ஓரின gay lesbian சசேர்க்கையால்..மனித இனப்பெருக்கம் குறையும்..மனித இனப்பெருக்கம் குறைந்தால் ...மனித   இனம் அழியும்..எங்கும் HIV  பரவும்..ஒரு ஆணுக்கு ஒரு பொன்னுதான் இணையாக இருக்க முடியும்..இயற்கை மாரக எதுவும் இருந்தால் முடிவு  நிச்சயம்..ஒரு ஆண் நாய் ஒரு நாயுடன் இணைவடில்லை..ஒரு ஆண் சேவல் ஒரு ஆண் சேவளுடன் இணைவடில்லை.. மனிதனுக்கு இறைவன் குடுத்த 6வது அறிவு சிந்திக்க தான்....ஒரின சேர்க்கையர்களே சிந்தித்து கொள்ளுங்கள் ...உங்களின் முடிவு  நிச்சயம்..அநியாய கரர்களுக்காக  சுட்டெரிக்கும் நெருப்பு தயார் செய்டு வக்கப்பட்டுள்ளது..அதில் நீங்கள் வீசப்படும் நாள் வெகு தூரம் இல்லை.இறைவன் முதன் முதலில்  ஆதம் கு ஆதம் ய் படைக வில்லை.. இறைவன் ஆதம் கு ஏவாள் தான் ..படைத்தான்...,Hate-Speech
2525,நீங்கள் செய்யும் நல்ல காரியங்களில் எங்களுக்கும் பங்கு தாருங்கள் உங்களுடைய PAYTM அல்லது google.pay நம்பரை பதிவிடவும் எங்களால் ஆனா உதவிகளை நாங்கள் செய்கிறோம்..,Non-Hate-Speech
2526,மண்ட கோளாறு எனக்கு  nijamava ka,Non-Hate-Speech
2527,Nagarjun Rajeshwaran  போட பொட்ட. நீ சப்படா. ஒருத்தியும உன்னை விரும்பமாட்டா காரணம் உன்வாய்.,Hate-Speech
2528,"அடுத்தவரின் உணர்வு நிலையை மதித்து புரிந்து கொண்டோமானால்  பிரிவின் சோகம், வெறுப்பின் குற்ற உணர்வு  என்பதே வராது ..........இந்த வாழ்க்கை ஒருமுறையே....",Non-Hate-Speech
2529,ரயில்வே காவல்துறை தக்க நடவடிக்கை எடுக்கவேண்டும். ரயில் பயணிகளுக்கு உரிய பாதுகாப்பு இல்லை.,Non-Hate-Speech
2530,நாட்டுக்கு நல்லவனே ஊர்மேல போனவனே,Non-Hate-Speech
2531,"எங்க அப்பா அம்மா கூட என் கிட்ட கை ஓங்குனதில்லை  ஆனால் உங்களை மாறி ஒருத்தி நான் காசு தரலைன்னு சொன்னதுக்கு கை ஓங்குனா அதுவும் பஸ் ஸ்டாண்ட்ல எனக்காக கேட்க வந்தவர்களை அசிங்கமா பேசுனாங்க எனக்கு வயசு கம்மிதான் 20 தான் , அங்க இருந்த போலீஸ் கிட்ட சொன்னே சரியா ரெஸ்பான்ஸ் இல்லை உடனே போலீஸ் ஸ்டேஷன் போட்டு அங்க நான் சொன்னே என் விசியதை கம்பலைன்ட் பண்ணிட்டு பஸ் ஸ்டாண்ட் போயிட்டு அவர்கள போலீஸ் ஸ்டேஷன் ல 2 பிரிவுல கம்பலைன்ட் கொடுத்து உள்ள வச்சுட்டு தான் போனேன் என் நான் என்ன மாறி அவங்க வேற யாரையும் பண்ண கூடாது அவங்களுக்கு புத்தி வரணும் ( நான் IPS படிச்சுட்டு இருக்கேன் எல்லாரும் தைரியமா இருக்கணும் தட்டி கேட்கணும் அப்போதான் எல்லாரும் தப்பு பண்ண பயப்புடுவங்க)",Non-Hate-Speech
2532,கலாச்சாரத்தின் மீதான பேரிடி....,Hate-Speech
2533,"கண்களில் கண்ணீர் மட்டுமே வருகிறது... பேசிட வார்தைகள் இல்லாமல்... உண்மையான அன்னையின் வலியை, இது போன்ற ஓரின gay lesbian சேர்க்கையாளர்கள் அவர்கள் வாழ்வை இந்த சமுதாயத்தில் எப்படி வாழ்ந்து கொண்டு இருக்கிறார்கள் என்பதை கண்முன் காட்டியிருக்கிறீர்கள்.... சரியான புரிதல் இருந்துவிட்டால் இவர்கள் போன்றவர்களும் தங்கள் வாழ்வை மகிழ்ச்சியாக வாழ்வார்கள்... இப்படியான ஒரு விழிப்புணர்வை முன்னெடுத்தமைக்காக என் இதயம் கனிந்த வாழ்த்துபடக் குழுவைச் சார்ந்த அனைவருக்கும்...",Non-Hate-Speech
2534,Motivating Atma  அப்ரோ என்னா சிறப்பு செய்தியா 😅😅😅😅😅😅,Non-Hate-Speech
2535,நீங்கள் செய்வது கீழ்த்தரமான செயல்.  நமக்கு கிடைக்கும் சில உண்மையான நட்புறவுகளையும்     இழக்கவே இது வழிவகுக்கும். நம்மை உற்று நோக்கும் /சந்தேககிக்கும்/வேறாக பார்ககும் கண்கள் எவ்வளவு வழிகள் நிறைந்தது என்றறிந்தும் இது போன்று நீங்கள் பேசுவது வருத்தமளிக்கிறது.  சுற்றியுள்ள அனைவரிடத்திலும் காம ஆதாயத்தை மட்டுமே தேடுபவர்களால் தான் இது போல சிந்திக்க முடியும்.,Hate-Speech
2536,உலகத்தின் இன்றைய கடவுள் இவர்கள் தான் 🙏,Non-Hate-Speech
2537,"ஓரினச் சேர்க்கையை பின்பற்றிய சமுதாயம் பேரழிவையே கண்டது.வரலாற்று பாடம்......   ஆண் ,பெண் புணர்ச்சியே இயற்யானது💏💏💏💏..இறைவனால் அருளப்பட்டது",Hate-Speech
2538,நான் திருநங்கை தான் இவளவு அராஜகம் பண்ணுவது ததவறு திருநங்கை  தவறு செய்தால் அரசு சரியான தண்டனை வழங்க வேண்டும் பொதுமக்கள் அனைவரும் ஒன்று சேர்ந்து தர்ம அடி கொடுத்து அந்த இடத்திலேயே விட்டு விரட்ட வேண்டும்,Non-Hate-Speech
2539,காமத்தின் பிடியில் சிக்கி எதிர்பாலுடன் சேர முடியாதவர்கள் இல்லைது வாய்ப்பு கிடைக்காதவர்கள் தங்கள் காமப்பசியைத் தீர்த்துக்கொள்வதற்காக ஓரினச்சேர்க்கையாளராக மாறுகிறார்கள்.இதற்கு மனம் காரணமல்ல மனதில் தோன்றும் காம எண்ணங்களே காரணம்.முடிந்தவரை காமத்திலிருந்து விலகியிருந்தால் நல்லது.,Hate-Speech
2540,அருமை சகோ நீ தான்ப்ப ரியால் மனிதன் ❤all the best brother,Non-Hate-Speech
2541,கடல் குதிரை பற்றி மீனவர்களுக்கு தெரியனும் ஏன்னா நாகைல 15கிராம் கடல் குதிரை 2000காசு விக்கராங்க விழிப்புணர்வு பண்ணுங்க சகோதரா,Non-Hate-Speech
